Attendance,AvgAttendanceByYear,AvgAttendanceByStage,Year,Stage,City,Stadium,Home Team Name,Away Team Name,Home Team Goals,Away Team Goals,Half-time Home Goals,Half-time Away Goals
32500.0,40571.596153846156,34271.41071428572,1982,Group 3,Alicante ,Jose Rico Perez,Argentina,El Salvador,2.0,0.0,1.0,0.0
43000.0,40571.596153846156,65658.58333333333,1982,Group 6,Seville ,Benito Villamarin,Brazil,New Zealand,4.0,0.0,2.0,0.0
16000.0,40571.596153846156,34241.76271186441,1982,Group 2,Oviedo ,Carlos Tartiere,Algeria,Chile,3.0,2.0,3.0,0.0
28000.0,40571.596153846156,25915.745454545453,1982,Group 4,Valladolid ,Jose Zorrilla,France,Czechoslovakia,1.0,1.0,0.0,0.0
25000.0,40571.596153846156,35354.0,1982,Group 5,Zaragoza ,La Romareda,Honduras,Yugoslavia,0.0,1.0,0.0,0.0
41000.0,40571.596153846156,34241.76271186441,1982,Group 2,Gijon ,El Molinon,Germany FR,Austria,1.0,0.0,1.0,0.0
39700.0,40571.596153846156,25915.745454545453,1982,Group 4,Bilbao ,San Mames,England,Kuwait,1.0,0.0,1.0,0.0
49562.0,40571.596153846156,35354.0,1982,Group 5,Valencia ,Luis Casanova,Northern Ireland,Spain,1.0,0.0,0.0,0.0
37000.0,40571.596153846156,25915.745454545453,1982,Group 4,Madrid ,Vicente Calderon,Austria,France,0.0,1.0,0.0,1.0
65000.0,40571.596153846156,41664.06451612903,1982,Group 1,Barcelona ,Camp Nou,Poland,Belgium,3.0,0.0,2.0,0.0
43000.0,40571.596153846156,34271.41071428572,1982,Group 3,Barcelona ,Sarria,Italy,Argentina,2.0,1.0,0.0,0.0
75000.0,40571.596153846156,34241.76271186441,1982,Group 2,Madrid ,Santiago Bernabeu,Germany FR,England,0.0,0.0,0.0,0.0
20000.0,40571.596153846156,25915.745454545453,1982,Group 4,Madrid ,Vicente Calderon,Austria,Northern Ireland,2.0,2.0,0.0,1.0
45000.0,40571.596153846156,41664.06451612903,1982,Group 1,Barcelona ,Camp Nou,Belgium,Soviet Union,0.0,1.0,0.0,0.0
44000.0,40571.596153846156,34271.41071428572,1982,Group 3,Barcelona ,Sarria,Argentina,Brazil,1.0,3.0,0.0,1.0
90089.0,40571.596153846156,34241.76271186441,1982,Group 2,Madrid ,Santiago Bernabeu,Germany FR,Spain,2.0,1.0,0.0,0.0
37000.0,40571.596153846156,25915.745454545453,1982,Group 4,Madrid ,Vicente Calderon,France,Northern Ireland,4.0,1.0,1.0,0.0
65000.0,40571.596153846156,41664.06451612903,1982,Group 1,Barcelona ,Camp Nou,Poland,Soviet Union,0.0,0.0,0.0,0.0
44000.0,40571.596153846156,34271.41071428572,1982,Group 3,Barcelona ,Sarria,Italy,Brazil,3.0,2.0,2.0,1.0
75000.0,40571.596153846156,34241.76271186441,1982,Group 2,Madrid ,Santiago Bernabeu,Spain,England,0.0,0.0,0.0,0.0
50000.0,40571.596153846156,59053.333333333336,1982,Semi-finals,Barcelona ,Camp Nou,Poland,Italy,0.0,2.0,0.0,1.0
70000.0,40571.596153846156,59053.333333333336,1982,Semi-finals,Seville ,Ramon Sanchez Pizjuan,Germany FR,France,3.0,3.0,0.0,0.0
28000.0,40571.596153846156,50847.86666666667,1982,Match for third place,Alicante ,Jose Rico Perez,Poland,France,3.0,2.0,2.0,1.0
90000.0,40571.596153846156,76383.65,1982,Final,Madrid ,Santiago Bernabeu,Italy,Germany FR,3.0,1.0,0.0,0.0
96000.0,46039.057692307695,54321.35,1986,Group A,Mexico City ,Estadio Azteca,Bulgaria,Italy,1.0,1.0,0.0,1.0
65500.0,46039.057692307695,45514.9375,1986,Group C,Leon ,Nou Camp - Estadio Le�n,Canada,France,0.0,1.0,0.0,0.0
35748.0,46039.057692307695,45427.333333333336,1986,Group D,Guadalajara ,Jalisco,Spain,Brazil,0.0,1.0,0.0,0.0
16500.0,46039.057692307695,45514.9375,1986,Group C,Irapuato ,Estadio Irapuato,Soviet Union,Hungary,6.0,0.0,3.0,0.0
60000.0,46039.057692307695,54321.35,1986,Group A,Mexico City ,Estadio Ol�mpico Universitario,Argentina,Korea Republic,3.0,1.0,2.0,0.0
19900.0,46039.057692307695,42840.875,1986,Group F,Monterrey ,Estadio Universitario,Morocco,Poland,0.0,0.0,0.0,0.0
22000.0,46039.057692307695,45427.333333333336,1986,Group D,Guadalajara ,Tres de Marzo,Algeria,Northern Ireland,1.0,1.0,0.0,1.0
110000.0,46039.057692307695,51367.86666666667,1986,Group B,Mexico City ,Estadio Azteca,Belgium,Mexico,1.0,2.0,1.0,2.0
23000.0,46039.057692307695,42840.875,1986,Group F,Monterrey ,Tecnologico,Portugal,England,1.0,0.0,0.0,0.0
24000.0,46039.057692307695,51367.86666666667,1986,Group B,Toluca ,Bombonera - Estadio Nemesio Diez,Paraguay,Iraq,1.0,0.0,1.0,0.0
18000.0,46039.057692307695,45675.916666666664,1986,Group E,Nezahualcoyotl ,Neza,Scotland,Denmark,0.0,1.0,0.0,0.0
30500.0,46039.057692307695,45675.916666666664,1986,Group E,Queretaro ,Estadio Corregidora,Uruguay,Germany FR,1.0,1.0,1.0,0.0
32000.0,46039.057692307695,54321.35,1986,Group A,Puebla ,Cuauhtemoc,Italy,Argentina,1.0,1.0,1.0,1.0
36540.0,46039.057692307695,45514.9375,1986,Group C,Leon ,Nou Camp - Estadio Le�n,France,Soviet Union,1.0,1.0,0.0,0.0
45000.0,46039.057692307695,54321.35,1986,Group A,Mexico City ,Estadio Ol�mpico Universitario,Korea Republic,Bulgaria,1.0,1.0,0.0,1.0
13800.0,46039.057692307695,45514.9375,1986,Group C,Irapuato ,Estadio Irapuato,Hungary,Canada,2.0,0.0,1.0,0.0
48000.0,46039.057692307695,45427.333333333336,1986,Group D,Guadalajara ,Jalisco,Brazil,Algeria,1.0,0.0,0.0,0.0
20200.0,46039.057692307695,42840.875,1986,Group F,Monterrey ,Tecnologico,England,Morocco,0.0,0.0,0.0,0.0
28000.0,46039.057692307695,45427.333333333336,1986,Group D,Guadalajara ,Tres de Marzo,Northern Ireland,Spain,1.0,2.0,0.0,2.0
114600.0,46039.057692307695,51367.86666666667,1986,Group B,Mexico City ,Estadio Azteca,Mexico,Paraguay,1.0,1.0,1.0,0.0
19915.0,46039.057692307695,42840.875,1986,Group F,Monterrey ,Estadio Universitario,Poland,Portugal,1.0,0.0,0.0,0.0
20000.0,46039.057692307695,51367.86666666667,1986,Group B,Toluca ,Bombonera - Estadio Nemesio Diez,Iraq,Belgium,1.0,2.0,0.0,2.0
26500.0,46039.057692307695,45675.916666666664,1986,Group E,Nezahualcoyotl ,Neza,Denmark,Uruguay,6.0,1.0,2.0,1.0
30000.0,46039.057692307695,45675.916666666664,1986,Group E,Queretaro ,Estadio Corregidora,Germany FR,Scotland,2.0,1.0,1.0,1.0
31420.0,46039.057692307695,45514.9375,1986,Group C,Leon ,Nou Camp - Estadio Le�n,Hungary,France,0.0,3.0,0.0,1.0
14200.0,46039.057692307695,45514.9375,1986,Group C,Irapuato ,Estadio Irapuato,Soviet Union,Canada,2.0,0.0,0.0,0.0
20000.0,46039.057692307695,54321.35,1986,Group A,Puebla ,Cuauhtemoc,Korea Republic,Italy,2.0,3.0,0.0,1.0
65000.0,46039.057692307695,54321.35,1986,Group A,Mexico City ,Estadio Ol�mpico Universitario,Argentina,Bulgaria,2.0,0.0,1.0,0.0
16000.0,46039.057692307695,51367.86666666667,1986,Group B,Toluca ,Bombonera - Estadio Nemesio Diez,Paraguay,Belgium,2.0,2.0,0.0,1.0
103763.0,46039.057692307695,51367.86666666667,1986,Group B,Mexico City ,Estadio Azteca,Iraq,Mexico,0.0,1.0,0.0,0.0
28000.0,46039.057692307695,42840.875,1986,Group F,Guadalajara ,Tres de Marzo,Portugal,Morocco,1.0,3.0,0.0,2.0
22700.0,46039.057692307695,42840.875,1986,Group F,Monterrey ,Tecnologico,England,Poland,3.0,0.0,3.0,0.0
51000.0,46039.057692307695,45427.333333333336,1986,Group D,Guadalajara ,Jalisco,Northern Ireland,Brazil,0.0,3.0,0.0,2.0
23980.0,46039.057692307695,45427.333333333336,1986,Group D,Monterrey ,Tecnologico,Algeria,Spain,0.0,3.0,0.0,1.0
20000.0,46039.057692307695,45675.916666666664,1986,Group E,Nezahualcoyotl ,Neza,Scotland,Uruguay,0.0,0.0,0.0,0.0
36000.0,46039.057692307695,45675.916666666664,1986,Group E,Queretaro ,Estadio Corregidora,Denmark,Germany FR,2.0,0.0,1.0,0.0
32277.0,46039.057692307695,52346.84285714286,1986,Round of 16,Leon ,Nou Camp - Estadio Le�n,Soviet Union,Belgium,3.0,4.0,0.0,0.0
114580.0,46039.057692307695,52346.84285714286,1986,Round of 16,Mexico City ,Estadio Azteca,Mexico,Bulgaria,2.0,0.0,1.0,0.0
26000.0,46039.057692307695,52346.84285714286,1986,Round of 16,Puebla ,Cuauhtemoc,Argentina,Uruguay,1.0,0.0,1.0,0.0
45000.0,46039.057692307695,52346.84285714286,1986,Round of 16,Guadalajara ,Jalisco,Brazil,Poland,4.0,0.0,1.0,0.0
70000.0,46039.057692307695,52346.84285714286,1986,Round of 16,Mexico City ,Estadio Ol�mpico Universitario,Italy,France,0.0,2.0,0.0,1.0
19800.0,46039.057692307695,52346.84285714286,1986,Round of 16,Monterrey ,Estadio Universitario,Morocco,Germany FR,0.0,1.0,0.0,0.0
98728.0,46039.057692307695,52346.84285714286,1986,Round of 16,Mexico City ,Estadio Azteca,England,Paraguay,3.0,0.0,1.0,0.0
38500.0,46039.057692307695,52346.84285714286,1986,Round of 16,Queretaro ,Estadio Corregidora,Denmark,Spain,1.0,5.0,1.0,1.0
65000.0,46039.057692307695,45697.48484848485,1986,Quarter-finals,Guadalajara ,Jalisco,Brazil,France,1.0,1.0,0.0,0.0
41700.0,46039.057692307695,45697.48484848485,1986,Quarter-finals,Monterrey ,Estadio Universitario,Germany FR,Mexico,0.0,0.0,0.0,0.0
45000.0,46039.057692307695,45697.48484848485,1986,Quarter-finals,Puebla ,Cuauhtemoc,Spain,Belgium,1.0,1.0,0.0,0.0
114580.0,46039.057692307695,45697.48484848485,1986,Quarter-finals,Mexico City ,Estadio Azteca,Argentina,England,2.0,1.0,0.0,0.0
45000.0,46039.057692307695,59053.333333333336,1986,Semi-finals,Guadalajara ,Jalisco,France,Germany FR,0.0,2.0,0.0,1.0
114500.0,46039.057692307695,59053.333333333336,1986,Semi-finals,Mexico City ,Estadio Azteca,Argentina,Belgium,2.0,0.0,0.0,0.0
21000.0,46039.057692307695,50847.86666666667,1986,Match for third place,Puebla ,Cuauhtemoc,France,Belgium,4.0,2.0,0.0,0.0
114600.0,46039.057692307695,76383.65,1986,Final,Mexico City ,Estadio Azteca,Argentina,Germany FR,3.0,2.0,1.0,0.0
73780.0,48388.75,51367.86666666667,1990,Group B,Milan ,Giuseppe Meazza,Argentina,Cameroon,0.0,1.0,0.0,0.0
42907.0,48388.75,51367.86666666667,1990,Group B,Bari ,Stadio San Nicola,Soviet Union,Romania,0.0,2.0,0.0,1.0
30791.0,48388.75,45427.333333333336,1990,Group D,Bologna ,Renato Dall Ara,"rn"">United Arab Emirates",Colombia,0.0,2.0,0.0,0.0
73303.0,48388.75,54321.35,1990,Group A,Rome ,Stadio Olimpico,Italy,Austria,1.0,0.0,0.0,0.0
33266.0,48388.75,54321.35,1990,Group A,Florence ,Comunale,USA,Czechoslovakia,1.0,5.0,0.0,2.0
62628.0,48388.75,45514.9375,1990,Group C,Turin ,Stadio delle Alpi,Brazil,Sweden,2.0,1.0,1.0,0.0
74765.0,48388.75,45427.333333333336,1990,Group D,Milan ,Giuseppe Meazza,Germany FR,Yugoslavia,4.0,1.0,2.0,0.0
30867.0,48388.75,45514.9375,1990,Group C,Genoa ,Luigi Ferraris,Costa Rica,Scotland,1.0,0.0,0.0,0.0
35238.0,48388.75,42840.875,1990,Group F,Cagliari ,Sant Elia,England,"rn"">Republic of Ireland",1.0,1.0,1.0,0.0
32790.0,48388.75,45675.916666666664,1990,Group E,Verona ,Marc Antonio Bentegodi,Belgium,Korea Republic,2.0,0.0,0.0,0.0
33288.0,48388.75,42840.875,1990,Group F,Palermo ,Della Favorita,Netherlands,Egypt,1.0,1.0,0.0,0.0
35713.0,48388.75,45675.916666666664,1990,Group E,Udine ,Dacia Arena,Uruguay,Spain,0.0,0.0,0.0,0.0
55759.0,48388.75,51367.86666666667,1990,Group B,Naples ,San Paolo,Argentina,Soviet Union,2.0,0.0,1.0,0.0
38687.0,48388.75,51367.86666666667,1990,Group B,Bari ,Stadio San Nicola,Cameroon,Romania,2.0,1.0,0.0,0.0
32257.0,48388.75,45427.333333333336,1990,Group D,Bologna ,Renato Dall Ara,Yugoslavia,Colombia,1.0,0.0,0.0,0.0
73423.0,48388.75,54321.35,1990,Group A,Rome ,Stadio Olimpico,Italy,USA,1.0,0.0,1.0,0.0
38962.0,48388.75,54321.35,1990,Group A,Florence ,Comunale,Austria,Czechoslovakia,0.0,1.0,0.0,1.0
71169.0,48388.75,45427.333333333336,1990,Group D,Milan ,Giuseppe Meazza,Germany FR,"rn"">United Arab Emirates",5.0,1.0,2.0,0.0
58007.0,48388.75,45514.9375,1990,Group C,Turin ,Stadio delle Alpi,Brazil,Costa Rica,1.0,0.0,1.0,0.0
31823.0,48388.75,45514.9375,1990,Group C,Genoa ,Luigi Ferraris,Sweden,Scotland,1.0,2.0,0.0,1.0
35267.0,48388.75,42840.875,1990,Group F,Cagliari ,Sant Elia,England,Netherlands,0.0,0.0,0.0,0.0
33288.0,48388.75,42840.875,1990,Group F,Palermo ,Della Favorita,"rn"">Republic of Ireland",Egypt,0.0,0.0,0.0,0.0
32733.0,48388.75,45675.916666666664,1990,Group E,Udine ,Dacia Arena,Korea Republic,Spain,1.0,3.0,1.0,1.0
33759.0,48388.75,45675.916666666664,1990,Group E,Verona ,Marc Antonio Bentegodi,Belgium,Uruguay,3.0,1.0,2.0,0.0
52733.0,48388.75,51367.86666666667,1990,Group B,Naples ,San Paolo,Argentina,Romania,1.0,1.0,0.0,0.0
37307.0,48388.75,51367.86666666667,1990,Group B,Bari ,Stadio San Nicola,Cameroon,Soviet Union,0.0,4.0,0.0,2.0
72510.0,48388.75,45427.333333333336,1990,Group D,Milan ,Giuseppe Meazza,Germany FR,Colombia,1.0,1.0,0.0,0.0
27833.0,48388.75,45427.333333333336,1990,Group D,Bologna ,Renato Dall Ara,Yugoslavia,"rn"">United Arab Emirates",4.0,1.0,2.0,1.0
73303.0,48388.75,54321.35,1990,Group A,Rome ,Stadio Olimpico,Italy,Czechoslovakia,2.0,0.0,1.0,0.0
34857.0,48388.75,54321.35,1990,Group A,Florence ,Comunale,Austria,USA,2.0,1.0,0.0,0.0
62502.0,48388.75,45514.9375,1990,Group C,Turin ,Stadio delle Alpi,Brazil,Scotland,1.0,0.0,0.0,0.0
30223.0,48388.75,45514.9375,1990,Group C,Genoa ,Luigi Ferraris,Sweden,Costa Rica,1.0,2.0,1.0,0.0
29039.0,48388.75,45675.916666666664,1990,Group E,Udine ,Friuli,Korea Republic,Uruguay,0.0,1.0,0.0,0.0
35950.0,48388.75,45675.916666666664,1990,Group E,Verona ,Marc Antonio Bentegodi,Belgium,Spain,1.0,2.0,1.0,2.0
33288.0,48388.75,42840.875,1990,Group F,Palermo ,Della Favorita,"rn"">Republic of Ireland",Netherlands,1.0,1.0,0.0,1.0
34959.0,48388.75,42840.875,1990,Group F,Cagliari ,Sant Elia,England,Egypt,1.0,0.0,0.0,0.0
50026.0,48388.75,52346.84285714286,1990,Round of 16,Naples ,San Paolo,Cameroon,Colombia,2.0,1.0,0.0,0.0
47673.0,48388.75,52346.84285714286,1990,Round of 16,Bari ,Stadio San Nicola,Czechoslovakia,Costa Rica,4.0,1.0,1.0,0.0
61381.0,48388.75,52346.84285714286,1990,Round of 16,Turin ,Stadio delle Alpi,Brazil,Argentina,0.0,1.0,0.0,0.0
74559.0,48388.75,52346.84285714286,1990,Round of 16,Milan ,Giuseppe Meazza,Germany FR,Netherlands,2.0,1.0,0.0,0.0
31818.0,48388.75,52346.84285714286,1990,Round of 16,Genoa ,Luigi Ferraris,"rn"">Republic of Ireland",Romania,0.0,0.0,0.0,0.0
73303.0,48388.75,52346.84285714286,1990,Round of 16,Rome ,Stadio Olimpico,Italy,Uruguay,2.0,0.0,0.0,0.0
35500.0,48388.75,52346.84285714286,1990,Round of 16,Verona ,Marc Antonio Bentegodi,Spain,Yugoslavia,1.0,2.0,0.0,0.0
34520.0,48388.75,52346.84285714286,1990,Round of 16,Bologna ,Renato Dall Ara,England,Belgium,1.0,0.0,0.0,0.0
38971.0,48388.75,45697.48484848485,1990,Quarter-finals,Florence ,Comunale,Yugoslavia,Argentina,0.0,0.0,0.0,0.0
73303.0,48388.75,45697.48484848485,1990,Quarter-finals,Rome ,Stadio Olimpico,Italy,"rn"">Republic of Ireland",1.0,0.0,1.0,0.0
73347.0,48388.75,45697.48484848485,1990,Quarter-finals,Milan ,Giuseppe Meazza,Germany FR,Czechoslovakia,1.0,0.0,1.0,0.0
55205.0,48388.75,45697.48484848485,1990,Quarter-finals,Naples ,San Paolo,England,Cameroon,3.0,2.0,0.0,0.0
59978.0,48388.75,59053.333333333336,1990,Semi-finals,Naples ,San Paolo,Italy,Argentina,1.0,1.0,0.0,0.0
62628.0,48388.75,59053.333333333336,1990,Semi-finals,Turin ,Stadio delle Alpi,Germany FR,England,1.0,1.0,0.0,0.0
51426.0,48388.75,50847.86666666667,1990,Match for third place,Bari ,Stadio San Nicola,Italy,England,2.0,1.0,0.0,0.0
73603.0,48388.75,76383.65,1990,Final,Rome ,Stadio Olimpico,Germany FR,Argentina,1.0,0.0,0.0,0.0
56247.0,68991.11538461539,45514.9375,1994,Group C,Dallas ,Cotton Bowl,Spain,Korea Republic,2.0,2.0,0.0,0.0
63117.0,68991.11538461539,45514.9375,1994,Group C,Chicago ,Soldier Field,Germany,Bolivia,1.0,0.0,0.0,0.0
73425.0,68991.11538461539,54321.35,1994,Group A,Detroit ,Pontiac Silverdome,USA,Switzerland,1.0,1.0,1.0,1.0
75338.0,68991.11538461539,45675.916666666664,1994,Group E,New York/New Jersey ,Giants Stadium,Italy,"rn"">Republic of Ireland",0.0,1.0,0.0,1.0
91856.0,68991.11538461539,54321.35,1994,Group A,Los Angeles ,Rose Bowl,Colombia,Romania,1.0,3.0,1.0,2.0
61219.0,68991.11538461539,42840.875,1994,Group F,Orlando ,Citrus Bowl,Belgium,Morocco,1.0,0.0,1.0,0.0
52395.0,68991.11538461539,45675.916666666664,1994,Group E,Washington Dc ,RFK Stadium,Norway,Mexico,1.0,0.0,0.0,0.0
93194.0,68991.11538461539,51367.86666666667,1994,Group B,Los Angeles ,Rose Bowl,Cameroon,Sweden,2.0,2.0,1.0,1.0
50535.0,68991.11538461539,42840.875,1994,Group F,Washington Dc ,RFK Stadium,Netherlands,Saudi Arabia,2.0,1.0,0.0,1.0
81061.0,68991.11538461539,51367.86666666667,1994,Group B,San Francisco ,Stanford Stadium,Brazil,Russia,2.0,0.0,1.0,0.0
54456.0,68991.11538461539,45427.333333333336,1994,Group D,Boston ,Foxboro Stadium,Argentina,Greece,4.0,0.0,2.0,0.0
44132.0,68991.11538461539,45427.333333333336,1994,Group D,Dallas ,Cotton Bowl,Nigeria,Bulgaria,3.0,0.0,2.0,0.0
63113.0,68991.11538461539,45514.9375,1994,Group C,Chicago ,Soldier Field,Germany,Spain,1.0,1.0,0.0,1.0
61428.0,68991.11538461539,54321.35,1994,Group A,Detroit ,Pontiac Silverdome,Romania,Switzerland,1.0,4.0,1.0,1.0
93869.0,68991.11538461539,54321.35,1994,Group A,Los Angeles ,Rose Bowl,USA,Colombia,2.0,1.0,1.0,0.0
74624.0,68991.11538461539,45675.916666666664,1994,Group E,New York/New Jersey ,Giants Stadium,Italy,Norway,1.0,0.0,0.0,0.0
54453.0,68991.11538461539,45514.9375,1994,Group C,Boston ,Foxboro Stadium,Korea Republic,Bolivia,0.0,0.0,0.0,0.0
60790.0,68991.11538461539,45675.916666666664,1994,Group E,Orlando ,Citrus Bowl,Mexico,"rn"">Republic of Ireland",2.0,1.0,1.0,0.0
71528.0,68991.11538461539,51367.86666666667,1994,Group B,Detroit ,Pontiac Silverdome,Sweden,Russia,3.0,1.0,1.0,1.0
83401.0,68991.11538461539,51367.86666666667,1994,Group B,San Francisco ,Stanford Stadium,Brazil,Cameroon,3.0,0.0,1.0,0.0
62387.0,68991.11538461539,42840.875,1994,Group F,Orlando ,Citrus Bowl,Belgium,Netherlands,1.0,0.0,0.0,0.0
76322.0,68991.11538461539,42840.875,1994,Group F,New York/New Jersey ,Giants Stadium,Saudi Arabia,Morocco,2.0,1.0,2.0,1.0
54453.0,68991.11538461539,45427.333333333336,1994,Group D,Boston ,Foxboro Stadium,Argentina,Nigeria,2.0,1.0,2.0,1.0
63160.0,68991.11538461539,45427.333333333336,1994,Group D,Chicago ,Soldier Field,Bulgaria,Greece,4.0,0.0,1.0,0.0
93869.0,68991.11538461539,54321.35,1994,Group A,Los Angeles ,Rose Bowl,USA,Romania,0.0,1.0,0.0,1.0
83401.0,68991.11538461539,54321.35,1994,Group A,San Francisco ,Stanford Stadium,Switzerland,Colombia,0.0,2.0,0.0,1.0
63998.0,68991.11538461539,45514.9375,1994,Group C,Dallas ,Cotton Bowl,Germany,Korea Republic,3.0,2.0,3.0,0.0
63089.0,68991.11538461539,45514.9375,1994,Group C,Chicago ,Soldier Field,Bolivia,Spain,1.0,3.0,0.0,1.0
72404.0,68991.11538461539,45675.916666666664,1994,Group E,New York/New Jersey ,Giants Stadium,"rn"">Republic of Ireland",Norway,0.0,0.0,0.0,0.0
77217.0,68991.11538461539,51367.86666666667,1994,Group B,Detroit ,Pontiac Silverdome,Brazil,Sweden,1.0,1.0,0.0,1.0
52535.0,68991.11538461539,45675.916666666664,1994,Group E,Washington Dc ,RFK Stadium,Italy,Mexico,1.0,1.0,0.0,0.0
74914.0,68991.11538461539,51367.86666666667,1994,Group B,San Francisco ,Stanford Stadium,Russia,Cameroon,6.0,1.0,3.0,0.0
60578.0,68991.11538461539,42840.875,1994,Group F,Orlando ,Citrus Bowl,Morocco,Netherlands,1.0,2.0,0.0,1.0
52959.0,68991.11538461539,42840.875,1994,Group F,Washington Dc ,RFK Stadium,Belgium,Saudi Arabia,0.0,1.0,0.0,1.0
53001.0,68991.11538461539,45427.333333333336,1994,Group D,Boston ,Foxboro Stadium,Greece,Nigeria,0.0,2.0,0.0,1.0
63998.0,68991.11538461539,45427.333333333336,1994,Group D,Dallas ,Cotton Bowl,Argentina,Bulgaria,0.0,2.0,0.0,0.0
60246.0,68991.11538461539,52346.84285714286,1994,Round of 16,Chicago ,Soldier Field,Germany,Belgium,3.0,2.0,3.0,1.0
53121.0,68991.11538461539,52346.84285714286,1994,Round of 16,Washington Dc ,RFK Stadium,Spain,Switzerland,3.0,0.0,1.0,0.0
60277.0,68991.11538461539,52346.84285714286,1994,Round of 16,Dallas ,Cotton Bowl,Saudi Arabia,Sweden,1.0,3.0,0.0,1.0
90469.0,68991.11538461539,52346.84285714286,1994,Round of 16,Los Angeles ,Rose Bowl,Romania,Argentina,3.0,2.0,2.0,1.0
61355.0,68991.11538461539,52346.84285714286,1994,Round of 16,Orlando ,Citrus Bowl,Netherlands,"rn"">Republic of Ireland",2.0,0.0,2.0,0.0
84147.0,68991.11538461539,52346.84285714286,1994,Round of 16,San Francisco ,Stanford Stadium,Brazil,USA,1.0,0.0,0.0,0.0
54367.0,68991.11538461539,52346.84285714286,1994,Round of 16,Boston ,Foxboro Stadium,Nigeria,Italy,1.0,2.0,0.0,0.0
71030.0,68991.11538461539,52346.84285714286,1994,Round of 16,New York/New Jersey ,Giants Stadium,Mexico,Bulgaria,1.0,1.0,0.0,0.0
53400.0,68991.11538461539,45697.48484848485,1994,Quarter-finals,Boston ,Foxboro Stadium,Italy,Spain,2.0,1.0,1.0,0.0
63500.0,68991.11538461539,45697.48484848485,1994,Quarter-finals,Dallas ,Cotton Bowl,Netherlands,Brazil,2.0,3.0,0.0,0.0
